bench_name,status,command,artifact_path,duration_ms,blocked_category,blocked_detail,metric_name,metric_value,unit
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_read_iops,1386.075949,IOPS
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_read_bw_mib_s,5.414359,MiB/s
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_read_clat_mean_us,412.417513,us
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_read_clat_p95_us,585.728,us
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_read_clat_p99_us,1286.144,us
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_write_iops,1423.051299,IOPS
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_write_bw_mib_s,5.558794,MiB/s
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_write_clat_mean_us,298.942734,us
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_write_clat_p95_us,544.768,us
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_write_clat_p99_us,1302.528,us
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_total_iops,2809.127248,IOPS
ssd_fio,measurable,fio --name=ak_observability --filename=/data/ak-trace/observability_scratch/ak_observability_fio.dat --rw=randrw --bs=4k --size=64M --direct=1 --iodepth=1 --runtime=3 --time_based=1 --output-format=json,microbench/ssd_fio.csv,3188.961,,,fio_total_bw_mib_s,10.973153,MiB/s
