bench_name,status,command,artifact_path,duration_ms,blocked_category,blocked_detail,metric_name,metric_value,unit
dram_bandwidth,measurable,python internal bytearray scan,microbench/dram_bandwidth.csv,1013.017,,,dram_read_gbps,0.108,GB/s
