bench_name,status,command,artifact_path,duration_ms,blocked_category,blocked_detail,metric_name,metric_value,unit
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_latency_us_4K,141.860025,us
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_bandwidth_gbps_4K,0.026891,GB/s
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_latency_us_16K,125.983303,us
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_bandwidth_gbps_16K,0.121118,GB/s
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_latency_us_64K,117.340048,us
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_bandwidth_gbps_64K,0.520156,GB/s
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_latency_us_1M,330.946641,us
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_bandwidth_gbps_1M,2.950816,GB/s
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_latency_us_16M,2810.504637,us
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_bandwidth_gbps_16M,5.5595,GB/s
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_latency_us_256M,41408.563033,us
npu_copy_h2d,measurable,/data/node0_disk1/liguowei/AK-Infer-Lab/.conda/envs/ak-infer-lab/bin/python -c <npu_copy_h2d torch-npu microbench>,microbench/npu_copy_h2d.csv,104.687,,,h2d_bandwidth_gbps_256M,6.037399,GB/s
