mode	cell_id	input_cap_tokens	target_prefix_ratio_pct	line_number	avg_prompt_throughput_tokens_s	avg_generation_throughput_tokens_s	running_reqs	waiting_reqs	gpu_kv_cache_usage_pct	prefix_cache_hit_rate_pct
prefix_cache_off	cap32768_prefix60	32768	60	166	0.0	33.2	2	0	5.1	0.0
prefix_cache_off	cap32768_prefix90	32768	90	145	1210.3	1.7	1	0	2.6	0.0
prefix_cache_off	cap32768_prefix90	32768	90	146	0.0	12.1	1	0	2.6	0.0
prefix_cache_off	cap32768_prefix90	32768	90	147	0.0	12.2	1	0	2.6	0.0
prefix_cache_off	cap32768_prefix90	32768	90	148	0.0	12.2	1	0	2.6	0.0
prefix_cache_off	cap32768_prefix90	32768	90	149	0.0	12.3	1	0	2.6	0.0
prefix_cache_off	cap32768_prefix90	32768	90	150	0.0	12.3	1	0	2.6	0.0
prefix_cache_off	cap32768_prefix90	32768	90	151	0.0	12.3	1	0	2.6	0.0
prefix_cache_off	cap32768_prefix90	32768	90	152	0.0	12.4	1	0	2.6	0.0
prefix_cache_off	cap32768_prefix90	32768	90	155	0.0	12.1	0	0	0.0	0.0
prefix_cache_off	cap32768_prefix90	32768	90	157	6552.9	3.5	3	0	6.8	0.0
prefix_cache_off	cap32768_prefix90	32768	90	158	3276.4	29.3	3	0	7.7	0.0
prefix_cache_off	cap32768_prefix90	32768	90	159	0.0	34.2	3	0	7.7	0.0
prefix_cache_off	cap32768_prefix90	32768	90	160	0.0	33.6	3	0	7.7	0.0
prefix_cache_off	cap32768_prefix90	32768	90	161	0.0	30.6	3	0	7.7	0.0
prefix_cache_off	cap32768_prefix90	32768	90	162	0.0	31.2	3	0	7.7	0.0
prefix_cache_off	cap32768_prefix90	32768	90	163	0.0	31.5	3	0	7.7	0.0
prefix_cache_off	cap32768_prefix90	32768	90	164	0.0	32.1	3	0	7.7	0.0
prefix_cache_off	cap32768_prefix90	32768	90	165	0.0	32.1	3	0	7.7	0.0
prefix_cache_off	cap32768_prefix90	32768	90	166	0.0	32.7	3	0	7.7	0.0
prefix_cache_off	cap65536_prefix30	65536	30	145	6553.0	10.6	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix30	65536	30	146	0.0	12.0	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix30	65536	30	147	0.0	12.2	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix30	65536	30	148	0.0	12.1	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix30	65536	30	149	0.0	11.9	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix30	65536	30	150	0.0	12.2	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix30	65536	30	151	0.0	12.0	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix30	65536	30	152	0.0	12.0	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix30	65536	30	156	0.0	7.4	1	2	2.4	0.0
prefix_cache_off	cap65536_prefix30	65536	30	157	6553.1	1.9	2	1	7.8	0.0
prefix_cache_off	cap65536_prefix30	65536	30	158	6552.8	5.6	3	0	13.1	0.0
prefix_cache_off	cap65536_prefix30	65536	30	159	6553.2	23.2	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix30	65536	30	160	0.0	31.5	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix30	65536	30	161	0.0	32.4	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix30	65536	30	162	0.0	32.7	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix30	65536	30	163	0.0	33.0	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix30	65536	30	164	0.0	33.3	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix30	65536	30	165	0.0	33.6	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix30	65536	30	166	0.0	33.6	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix30	65536	30	167	0.0	33.9	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	145	2421.3	0.1	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	146	0.0	10.6	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	147	0.0	11.0	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	148	0.0	11.3	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	149	0.0	11.4	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	150	0.0	11.6	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	151	0.0	10.4	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	152	0.0	11.0	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	153	0.0	11.4	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	154	0.0	11.6	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix60	65536	60	158	0.0	1.9	1	2	4.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	159	13105.4	3.9	3	0	10.5	0.0
prefix_cache_off	cap65536_prefix60	65536	60	160	6553.4	10.6	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	161	0.0	30.3	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	162	0.0	31.8	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	163	0.0	32.4	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	164	0.0	32.7	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	165	0.0	33.0	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	166	0.0	33.3	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	167	0.0	33.6	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	168	0.0	33.3	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix60	65536	60	169	0.0	29.4	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	145	2404.9	0.0	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	146	0.0	11.9	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	147	0.0	12.0	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	148	0.0	12.2	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	149	0.0	12.2	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	150	0.0	12.2	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	151	0.0	12.1	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	152	0.0	12.1	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	153	0.0	12.1	1	0	4.9	0.0
prefix_cache_off	cap65536_prefix90	65536	90	157	0.0	5.5	1	2	3.2	0.0
prefix_cache_off	cap65536_prefix90	65536	90	158	6552.5	2.6	2	1	8.8	0.0
prefix_cache_off	cap65536_prefix90	65536	90	159	6553.7	6.5	3	0	14.2	0.0
prefix_cache_off	cap65536_prefix90	65536	90	160	6547.5	31.8	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix90	65536	90	161	0.0	33.6	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix90	65536	90	162	0.0	32.7	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix90	65536	90	163	0.0	32.4	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix90	65536	90	164	0.0	32.4	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix90	65536	90	165	0.0	32.1	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix90	65536	90	166	0.0	32.1	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix90	65536	90	167	0.0	32.4	3	0	14.6	0.0
prefix_cache_off	cap65536_prefix90	65536	90	168	0.0	31.2	2	0	9.7	0.0
prefix_cache_off	cap131072_prefix30	131072	30	145	13107.5	8.7	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix30	131072	30	146	0.0	12.2	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix30	131072	30	147	0.0	12.4	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix30	131072	30	148	0.0	12.3	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix30	131072	30	149	0.0	12.4	1	0	9.4	0.0
prefix_cache_off	cap131072_prefix30	131072	30	150	0.0	12.4	1	0	9.4	0.0
