mode	input_cap_tokens	target_prefix_ratio_pct	common_metric	stage	value	unit	policy
prefix_cache_off	16384	30	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	30	Request Throughput	total	0.030592	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	30	Total Input Tokens	total	49152.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	30	Prefill Token Throughput	total	501.222536	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	30	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	30	Input Token Throughput	total	501.222536	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	30	Output Token Throughput	total	31.326408	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	30	Total Token Throughput	total	532.548944	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Benchmark Duration	total	98295.249	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Concurrency	total	2.976488	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Request Throughput	total	0.03052	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Total Input Tokens	total	49152.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Prefill Token Throughput	total	500.044514	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Input Token Throughput	total	500.044514	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Output Token Throughput	total	31.252782	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	60	Total Token Throughput	total	531.297296	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Benchmark Duration	total	95914.676	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Concurrency	total	2.976443	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Request Throughput	total	0.031278	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Total Input Tokens	total	49152.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Prefill Token Throughput	total	512.455466	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Input Token Throughput	total	512.455466	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Output Token Throughput	total	32.028467	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	16384	90	Total Token Throughput	total	544.483933	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Benchmark Duration	total	103815.096	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Concurrency	total	2.95784	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Request Throughput	total	0.028898	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Total Input Tokens	total	98304.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Prefill Token Throughput	total	946.91431	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Input Token Throughput	total	946.91431	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Output Token Throughput	total	29.591072	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	30	Total Token Throughput	total	976.505382	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Benchmark Duration	total	101607.832	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Concurrency	total	2.957567	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Request Throughput	total	0.029525	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Total Input Tokens	total	98304.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Prefill Token Throughput	total	967.484475	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Input Token Throughput	total	967.484475	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Output Token Throughput	total	30.23389	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	60	Total Token Throughput	total	997.718365	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Benchmark Duration	total	106701.891	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Concurrency	total	2.958087	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Request Throughput	total	0.028116	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Total Input Tokens	total	98304.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Prefill Token Throughput	total	921.295762	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Input Token Throughput	total	921.295762	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Output Token Throughput	total	28.790493	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	32768	90	Total Token Throughput	total	950.086255	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Benchmark Duration	total	120330.038	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Concurrency	total	2.929235	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Request Throughput	total	0.024931	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Total Input Tokens	total	196608.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Prefill Token Throughput	total	1633.90624	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Input Token Throughput	total	1633.90624	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Output Token Throughput	total	25.529785	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	30	Total Token Throughput	total	1659.436025	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Benchmark Duration	total	120889.875	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Concurrency	total	2.928452	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Request Throughput	total	0.024816	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Total Input Tokens	total	196608.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Prefill Token Throughput	total	1626.339675	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Input Token Throughput	total	1626.339675	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Output Token Throughput	total	25.411557	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	60	Total Token Throughput	total	1651.751232	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Benchmark Duration	total	120197.565	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Concurrency	total	2.926825	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Request Throughput	total	0.024959	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Total Input Tokens	total	196608.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Prefill Token Throughput	total	1635.707013	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Input Token Throughput	total	1635.707013	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Output Token Throughput	total	25.557922	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	65536	90	Total Token Throughput	total	1661.264935	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Benchmark Duration	total	156173.235	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Concurrency	total	2.887411	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Request Throughput	total	0.019209	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Total Input Tokens	total	393216.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Prefill Token Throughput	total	2517.819395	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Input Token Throughput	total	2517.819395	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Output Token Throughput	total	19.670464	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	30	Total Token Throughput	total	2537.489859	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Benchmark Duration	total	153828.3	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Concurrency	total	2.890264	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Request Throughput	total	0.019502	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Total Input Tokens	total	393216.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Prefill Token Throughput	total	2556.200647	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Input Token Throughput	total	2556.200647	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Output Token Throughput	total	19.970318	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	60	Total Token Throughput	total	2576.170965	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Benchmark Duration	total	155004.072	ms	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Total Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Failed Requests	total	0.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Success Requests	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Concurrency	total	2.88808	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Max Concurrency	total	3.0	request	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Request Throughput	total	0.019354	req/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Total Input Tokens	total	393216.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Prefill Token Throughput	total	2536.810775	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Total generated tokens	total	3072.0	token	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Input Token Throughput	total	2536.810775	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Output Token Throughput	total	19.818834	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
prefix_cache_off	131072	90	Total Token Throughput	total	2556.629609	token/s	benchmark_duration_based_vllm_openai_streaming_client_metric
