db_path	table	column	type
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/op_counter.db	rts_task	subtask_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/freq.db	FreqParse	syscnt	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/freq.db	FreqParse	freq	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	model_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	index_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	stream_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	task_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	context_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	batch_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	start_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	duration	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	host_task_type	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	device_task_type	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ascend_task.db	AscendTask	connection_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	task_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	stream_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	subtask_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	batch_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_total_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_total_cycles	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_mac_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_mac_ratio_extra	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_scalar_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_scalar_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_mte1_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_mte1_ratio_extra	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_mte2_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_mte2_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_fixpipe_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_fixpipe_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aic_icache_miss_rate	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_total_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_total_cycles	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_vec_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_vec_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_mac_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_mac_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_scalar_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_scalar_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_mte1_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_mte1_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_mte2_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_mte2_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_mte3_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_mte3_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ai_core_metrics	aiv_icache_miss_rate	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	model_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	task_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	stream_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	op_name	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	op_type	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	op_state	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	block_num	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	mix_block_num	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	task_type	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	tensor_num	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	input_formats	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	input_data_types	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	input_shapes	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	output_formats	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	output_data_types	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	output_shapes	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	index_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	timestamp	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	batch_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	context_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	ge_summary	op_flag	TEXT
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	task_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	stream_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	start_time	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	duration_time	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	wait_time	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	task_type	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	index_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	model_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	batch_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/ai_core_op_summary.db	task_time	subtask_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	task_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	stream_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	subtask_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	batch_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_total_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_total_cycles	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_mac_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_mac_ratio_extra	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_scalar_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_scalar_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_mte1_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_mte1_ratio_extra	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_mte2_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_mte2_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_fixpipe_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_fixpipe_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aic_icache_miss_rate	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_total_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_total_cycles	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_vec_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_vec_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_mac_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_mac_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_scalar_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_scalar_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_mte1_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_mte1_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_mte2_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_mte2_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_mte3_time	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_mte3_ratio	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/metric_summary.db	MetricSummary	aiv_icache_miss_rate	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/step_trace.db	DeviceTaskFlip	stream_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/step_trace.db	DeviceTaskFlip	timestamp	NUMERIC
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/step_trace.db	DeviceTaskFlip	task_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/step_trace.db	DeviceTaskFlip	flip_num	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/time.db	Time	device_id	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/time.db	Time	dev_mon	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/time.db	Time	dev_wall	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/time.db	Time	dev_cntvct	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/time.db	Time	host_mon	INTEGER
/tmp/runtime_marker_pairing_2026_0705_p1_004_msprof/PROF_000001_20260706001309919_01009634NHQHRQER/device_6/sqlite/time.db	Time	host_wall	INTEGER
